user_id,date,achievements,challenges,collections,fansearned,fanslost,grindearned,grindspent,itemsgifted,leagues,mtxstorevisits,premiumearned,premiumspent,pvfgames,pvpgames,regularstorevisits,seasons,seasonscompleted,sessionlength,sessions,staminaearned,staminaspent,player_activity
36925381,20151018,4.000000,3.000000,1.000000,0.000000,115.000000,811.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,9.000000,Churned
37341870,20151018,0.000000,3.000000,1.000000,0.000000,0.000000,1271.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,4.000000,Churned
37345301,20151018,3.000000,10.000000,1.000000,0.000000,1500.000000,5027.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,14.000000,4.000000,Churned
37349583,20151018,1.000000,11.000000,0.000000,6000.000000,10000.000000,13061.000000,7000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,12.000000,7.000000,Churned
37350759,20151018,3.000000,14.000000,1.000000,300.000000,0.000000,201545.000000,400.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,23.000000,22.000000,Churned
37351813,20151018,0.000000,4.000000,3.000000,450.000000,0.000000,1387.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Churned
37354644,20151018,0.000000,0.000000,1.000000,0.000000,0.000000,2585.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,12.000000,5.000000,Churned
37358800,20151018,1.000000,9.000000,2.000000,0.000000,150.000000,7137.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,18.000000,12.000000,Churned
37361893,20151018,1.000000,3.000000,2.000000,0.000000,112.000000,1020.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8.000000,14.000000,Churned
37369210,20151018,3.000000,14.000000,2.000000,0.000000,0.000000,5322.000000,18301.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,14.000000,11.000000,Churned
37373782,20151018,0.000000,6.000000,0.000000,0.000000,0.000000,321910.000000,1900.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000,9.000000,Churned
37375671,20151018,2.000000,13.000000,2.000000,0.000000,1150.000000,7496.000000,3100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,16.000000,5.000000,Churned
37376933,20151018,2.000000,13.000000,2.000000,750.000000,0.000000,17200.000000,33100.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,23.000000,10.000000,Churned
37378991,20151018,0.000000,12.000000,1.000000,40000.000000,300.000000,6360.000000,13900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,7.000000,8.000000,Churned
37379343,20151018,1.000000,7.000000,0.000000,12500.000000,5000.000000,11564.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,12.000000,Churned
37381374,20151018,0.000000,21.000000,9.000000,0.000000,60873.000000,8462.000000,39499.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,2.000000,3.000000,0.000000,0.000000,0.000000,20.000000,39.000000,Churned
37386445,20151018,8.000000,9.000000,1.000000,25.000000,1125.000000,10728.000000,43851.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,38.000000,12.000000,Churned
37386478,20151018,0.000000,2.000000,2.000000,0.000000,0.000000,1702.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,1.000000,3.000000,Churned
37391695,20151018,2.000000,14.000000,1.000000,0.000000,0.000000,45950.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,18.000000,Churned
37391970,20151018,1.000000,4.000000,1.000000,0.000000,0.000000,529.000000,9000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,Churned
37392750,20151018,6.000000,10.000000,4.000000,0.000000,0.000000,8452.000000,8600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,5.000000,0.000000,0.000000,0.000000,14.000000,20.000000,Churned
37392781,20151018,0.000000,8.000000,1.000000,0.000000,0.000000,1715.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,Churned
37393789,20151018,0.000000,9.000000,1.000000,0.000000,0.000000,14550.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,5.000000,3.000000,Churned
37397675,20151018,0.000000,1.000000,0.000000,0.000000,0.000000,999.000000,5800.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,Churned
37400771,20151018,0.000000,5.000000,1.000000,0.000000,0.000000,1317.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,Churned
37402760,20151018,4.000000,9.000000,1.000000,390.000000,300.000000,8437.000000,8600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,7.000000,0.000000,0.000000,0.000000,11.000000,21.000000,Churned
37404242,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,210.000000,3400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,Churned
37405288,20151018,5.000000,14.000000,0.000000,0.000000,20187.000000,16310.000000,50200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4.000000,0.000000,0.000000,0.000000,11.000000,37.000000,Churned
37406894,20151018,1.000000,8.000000,3.000000,0.000000,1000.000000,21129.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,Churned
37409528,20151018,4.000000,11.000000,3.000000,323.000000,825.000000,8243.000000,7900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,41.000000,15.000000,Churned
37411647,20151018,4.000000,9.000000,2.000000,0.000000,233.000000,14001.000000,55400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,2.000000,0.000000,0.000000,0.000000,9.000000,15.000000,Active
37414506,20151018,2.000000,13.000000,5.000000,0.000000,600.000000,8824.000000,1800.000000,0.000000,0.000000,0.000000,0.000000,150.000000,0.000000,0.000000,2.000000,5.000000,0.000000,0.000000,0.000000,13.000000,29.000000,Churned
37415488,20151018,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,6000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Churned
37415851,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,Churned
37417661,20151018,0.000000,3.000000,1.000000,0.000000,0.000000,600.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,Churned
37417789,20151018,1.000000,8.000000,2.000000,2250.000000,500.000000,3113.000000,77010.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,29.000000,Churned
37422946,20151018,0.000000,2.000000,0.000000,0.000000,0.000000,2181.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.000000,Churned
37428273,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,Churned
37429033,20151018,0.000000,4.000000,0.000000,3150.000000,2200.000000,2700.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,21.000000,0.000000,Churned
37429252,20151018,1.000000,5.000000,3.000000,11550.000000,0.000000,92369.000000,9200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.000000,13.000000,Churned
37431336,20151018,1.000000,7.000000,3.000000,300.000000,525.000000,2340.000000,2600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,3.000000,16.000000,Churned
37434671,20151018,6.000000,13.000000,3.000000,3163.000000,5875.000000,9742.000000,7900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,0.000000,0.000000,15.000000,22.000000,Churned
37435498,20151018,0.000000,5.000000,1.000000,450.000000,0.000000,1057.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,3.000000,Churned
37438376,20151018,0.000000,1.000000,0.000000,4500.000000,0.000000,1800.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Churned
37440276,20151018,1.000000,4.000000,1.000000,0.000000,375.000000,10800.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,13.000000,Churned
37443022,20151018,0.000000,4.000000,0.000000,0.000000,0.000000,715.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Churned
37443771,20151018,2.000000,7.000000,2.000000,2550.000000,0.000000,3016.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.000000,8.000000,Churned
37445273,20151018,0.000000,9.000000,6.000000,0.000000,1350.000000,1459.000000,3500.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,16.000000,10.000000,Churned
37450267,20151018,1.000000,7.000000,3.000000,1875.000000,0.000000,11270.000000,10800.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,12.000000,Churned
37453098,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,3000.000000,5100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,Churned
37455941,20151018,13.000000,27.000000,22.000000,5655.000000,10550.000000,86666.000000,39694.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,5.000000,12.000000,0.000000,0.000000,0.000000,37.000000,70.000000,Churned
37457565,20151018,5.000000,20.000000,2.000000,0.000000,6125.000000,5409.000000,4395.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,22.000000,11.000000,Churned
37466492,20151018,0.000000,3.000000,0.000000,0.000000,0.000000,935.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Churned
37466562,20151018,4.000000,10.000000,2.000000,0.000000,2700.000000,17614.000000,35409.000000,0.000000,0.000000,0.000000,0.000000,99.000000,1.000000,2.000000,2.000000,3.000000,0.000000,0.000000,0.000000,46.000000,13.000000,Churned
37477779,20151018,1.000000,7.000000,3.000000,300.000000,0.000000,5800.000000,4900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,19.000000,Churned
37478068,20151018,0.000000,20.000000,1.000000,0.000000,6450.000000,36371.000000,1100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,23.000000,26.000000,Churned
37487173,20151018,0.000000,3.000000,2.000000,0.000000,0.000000,760.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,6.000000,4.000000,Churned
37487897,20151018,0.000000,3.000000,1.000000,0.000000,0.000000,157705.000000,7900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,9.000000,3.000000,Churned
37489478,20151018,0.000000,9.000000,0.000000,0.000000,5000.000000,609.000000,6100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,Churned
37491042,20151018,4.000000,2.000000,3.000000,0.000000,0.000000,6400.000000,2100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,3.000000,1.000000,0.000000,0.000000,7.000000,6.000000,Churned
201398021,20151018,2.000000,23.000000,7.000000,13500.000000,225.000000,45770.000000,23536.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,4.000000,0.000000,11240.000000,11.000000,71.000000,37.000000,Active
203128126,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,Active
203903266,20151018,4.000000,12.000000,3.000000,1588.000000,12575.000000,6338.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,1.000000,2.000000,0.000000,1261.000000,5.000000,15.000000,18.000000,Churned
205622539,20151018,0.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,309.000000,3.000000,0.000000,0.000000,Churned
207577178,20151018,1.000000,10.000000,1.000000,3218.000000,6500.000000,4918.000000,300.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1815.000000,6.000000,11.000000,10.000000,Churned
209072949,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,423.000000,3.000000,0.000000,0.000000,Active
209698013,20151018,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.000000,3.000000,0.000000,0.000000,Churned
211441479,20151018,3.000000,5.000000,1.000000,0.000000,500.000000,780.000000,105999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,987.000000,4.000000,8.000000,12.000000,Churned
225207199,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1070.000000,2.000000,0.000000,0.000000,Active
225529433,20151018,0.000000,31.000000,13.000000,750.000000,225.000000,52862.000000,17600.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,4.000000,0.000000,5582.000000,21.000000,104.000000,49.000000,Active
229129574,20151018,0.000000,14.000000,3.000000,0.000000,0.000000,3085.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1424.000000,2.000000,8.000000,16.000000,Active
229674321,20151018,3.000000,8.000000,4.000000,450.000000,6200.000000,9505.000000,45900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,3.000000,0.000000,2385.000000,2.000000,9.000000,13.000000,Active
230234600,20151018,6.000000,27.000000,6.000000,5400.000000,1900.000000,26217.000000,36899.000000,0.000000,1.000000,0.000000,0.000000,150.000000,0.000000,2.000000,1.000000,6.000000,0.000000,4487.000000,5.000000,97.000000,40.000000,Churned
233187210,20151018,2.000000,7.000000,5.000000,875.000000,500.000000,20834.000000,7500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,5.000000,0.000000,3929.000000,15.000000,18.000000,25.000000,Active
233219339,20151018,0.000000,4.000000,0.000000,3000.000000,0.000000,8042.000000,120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1962.000000,6.000000,4.000000,9.000000,Churned
235048441,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,Churned
235128802,20151018,1.000000,2.000000,0.000000,0.000000,200.000000,3648.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,1304.000000,2.000000,1.000000,4.000000,Active
236883239,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2767.000000,9.000000,0.000000,0.000000,Active
240052536,20151018,7.000000,9.000000,1.000000,0.000000,200.000000,54450.000000,63200.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,11.000000,0.000000,5663.000000,15.000000,34.000000,29.000000,Churned
240307453,20151018,1.000000,12.000000,0.000000,0.000000,1500.000000,3266.000000,8800.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1417.000000,4.000000,8.000000,17.000000,Active
241110233,20151018,2.000000,19.000000,6.000000,1200.000000,100500.000000,658534.000000,1256937.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,4.000000,1.000000,0.000000,3838.000000,7.000000,15.000000,35.000000,Churned
244130436,20151018,0.000000,0.000000,0.000000,1063.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1116.000000,17.000000,1.000000,0.000000,Churned
247858159,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2098.000000,9.000000,0.000000,0.000000,Active
249079760,20151018,1.000000,13.000000,4.000000,7500.000000,10200.000000,8902.000000,30400.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1524.000000,12.000000,0.000000,25.000000,Active
251155374,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,Active
251325982,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,435.000000,1.000000,0.000000,0.000000,Active
254370545,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.000000,2.000000,0.000000,0.000000,Churned
259140697,20151018,0.000000,5.000000,2.000000,0.000000,0.000000,1590.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,72.000000,4.000000,2.000000,1.000000,Churned
259932338,20151018,5.000000,9.000000,2.000000,22000.000000,3300.000000,86646.000000,5600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000000,510.000000,5.000000,7.000000,22.000000,Active
260190399,20151018,8.000000,25.000000,2.000000,2175.000000,21750.000000,35753.000000,45400.000000,0.000000,0.000000,0.000000,0.000000,400.000000,0.000000,5.000000,4.000000,10.000000,0.000000,9904.000000,13.000000,57.000000,35.000000,Active
262387895,20151018,3.000000,22.000000,6.000000,121750.000000,81338.000000,87695.000000,56300.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.000000,2.000000,6.000000,0.000000,11628.000000,29.000000,38.000000,45.000000,Active
263051459,20151018,10.000000,36.000000,6.000000,127725.000000,23903.000000,106699.000000,69273.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,13.000000,0.000000,8396.000000,21.000000,98.000000,51.000000,Active
264072746,20151018,1.000000,6.000000,2.000000,3000.000000,200.000000,21942.000000,25901.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,7.000000,0.000000,8669.000000,17.000000,49.000000,24.000000,Churned
264368408,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,Active
264571988,20151018,18.000000,42.000000,13.000000,13500.000000,14925.000000,305626.000000,62550.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,7.000000,4.000000,41.000000,0.000000,19730.000000,33.000000,82.000000,108.000000,Active
265783909,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,Churned
266441014,20151018,1.000000,10.000000,3.000000,19433.000000,30750.000000,67181.000000,130300.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.000000,1.000000,4.000000,0.000000,3516.000000,2.000000,45.000000,31.000000,Active
268965117,20151018,1.000000,2.000000,1.000000,0.000000,1000.000000,83667.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,1945.000000,1.000000,6.000000,24.000000,Active
269002863,20151018,11.000000,40.000000,356.000000,11501.000000,27643.000000,785870.000000,126401.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000,28.000000,0.000000,18561.000000,29.000000,183.000000,165.000000,Active
269756336,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,816.000000,1.000000,0.000000,0.000000,Active
269872945,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2368.000000,2.000000,0.000000,0.000000,Churned
271113932,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1524.000000,4.000000,0.000000,0.000000,Churned
271341994,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10781.000000,4.000000,0.000000,0.000000,Active
271381925,20151018,1.000000,5.000000,5.000000,4800.000000,0.000000,5378.000000,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,3.000000,0.000000,3153.000000,5.000000,26.000000,28.000000,Active
272042816,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,Churned
272190541,20151018,0.000000,34.000000,13.000000,17550.000000,3450.000000,41598.000000,15700.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,7.000000,0.000000,8640.000000,24.000000,61.000000,66.000000,Active
273338481,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,1.000000,0.000000,0.000000,Churned
274779051,20151018,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,354.000000,1.000000,20.000000,6.000000,Churned
275272870,20151018,0.000000,1.000000,1.000000,0.000000,0.000000,210.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,324.000000,2.000000,0.000000,0.000000,Churned
276359001,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,Active
277764563,20151018,4.000000,14.000000,0.000000,6000.000000,138.000000,9947.000000,6350.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,4.000000,0.000000,5449.000000,19.000000,47.000000,19.000000,Churned
278978376,20151018,2.000000,33.000000,11.000000,2700.000000,51500.000000,10725.000000,39450.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,2.000000,4.000000,0.000000,5240.000000,14.000000,75.000000,79.000000,Active
279305193,20151018,0.000000,2.000000,1.000000,0.000000,165.000000,1764.000000,15200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,694.000000,1.000000,2.000000,1.000000,Churned
280426753,20151018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,112.000000,3.000000,0.000000,0.000000,Churned
281696439,20151018,1.000000,1.000000,0.000000,0.000000,60.000000,958.000000,900.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,2.000000,0.000000,0.000000,Active
281934028,20151018,3.000000,21.000000,8.000000,7095.000000,16850.000000,16132.000000,95350.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,8.000000,0.000000,6789.000000,55.000000,64.000000,77.000000,Active
